UserId,EducationLevel,Occupation
YBI15830,Graduate,Office
YBI15831,High School,Factory
YBI15832,High School,Factory
YBI15833,High School,Factory
YBI15834,High School,Factory
YBI15835,Graduate,Office
YBI15836,Graduate,Office
YBI15837,High School,Factory
YBI15838,Graduate,Office
YBI15839,High School,Factory
YBI15840,High School,Factory
YBI15841,High School,Factory
YBI15842,Graduate,Office
YBI15843,Graduate,Office
YBI15844,Graduate,Office
YBI15845,Graduate,Office
YBI15846,Graduate,Office
YBI15847,High School,Factory
YBI15848,Graduate,Office
YBI15849,High School,Factory
YBI15850,High School,Factory
YBI15851,High School,Factory
YBI15852,Graduate,Office
YBI15853,High School,Factory
YBI15854,Graduate,Office
YBI15855,Graduate,Office
YBI15856,Graduate,Office
YBI15857,High School,Factory
YBI15858,High School,Factory
YBI15859,High School,Factory
YBI15860,High School,Factory
YBI15861,High School,Factory
YBI15862,High School,Factory
YBI15863,High School,Factory
YBI15864,High School,Factory
YBI15865,High School,Factory
YBI15866,Graduate,Office
YBI15867,Graduate,Office
YBI15868,Graduate,Office
YBI15869,Graduate,Office
YBI15870,High School,Factory
YBI15871,Graduate,Office
YBI15872,Graduate,Office
YBI15873,Graduate,Self Employeed
YBI15874,High School,Factory
YBI15875,High School,Factory
YBI15876,High School,Factory
YBI15877,High School,Factory
YBI15878,High School,Factory
YBI15879,Graduate,Office
YBI15880,Graduate,Office
YBI15881,Graduate,Professional
YBI15882,Graduate,Professional
YBI15883,High School,Factory
YBI15884,High School,Factory
YBI15885,High School,Factory
YBI15886,High School,Factory
YBI15887,High School,Factory
YBI15888,High School,Factory
YBI15889,High School,Office
YBI15890,High School,Factory
YBI15891,High School,Factory
YBI15892,Graduate,Self Employeed
YBI15893,Graduate,Self Employeed
YBI15894,High School,Factory
YBI15895,High School,Factory
YBI15896,High School,Factory
YBI15897,Graduate,Self Employeed
YBI15898,Graduate,Self Employeed
YBI15899,Graduate,Self Employeed
YBI15900,Graduate,Self Employeed
YBI15901,Graduate,Self Employeed
YBI15902,Graduate,Self Employeed
YBI15903,High School,Factory
YBI15904,High School,Factory
YBI15905,High School,Factory
YBI15906,High School,Factory
YBI15907,High School,Factory
YBI15908,Graduate,Self Employeed
YBI15909,Graduate,Self Employeed
YBI15910,High School,Office
YBI15911,High School,Office
YBI15912,High School,Factory
YBI15913,High School,Factory
YBI15914,High School,Factory
YBI15915,High School,Factory
YBI15916,High School,Factory
YBI15917,High School,Factory
YBI15918,High School,Factory
YBI15919,High School,Factory
YBI15920,High School,Factory
YBI15921,High School,Office
YBI15922,High School,Office
YBI15923,High School,Office
YBI15924,High School,Office
YBI15925,High School,Office
YBI15926,High School,Office
YBI15927,High School,Office
YBI15928,Graduate,Self Employeed
YBI15929,Graduate,Self Employeed
YBI15930,Graduate,Self Employeed
YBI15931,Graduate,Self Employeed
YBI15932,Graduate,Self Employeed
YBI15933,High School,Factory
YBI15934,High School,Office
YBI15935,High School,Office
YBI15936,High School,Office
YBI15937,High School,Office
YBI15938,High School,Office
YBI15939,High School,Office
YBI15940,High School,Office
YBI15941,High School,Office
YBI15942,High School,Office
YBI15943,High School,Office
YBI15944,High School,Office
YBI15945,High School,Office
YBI15946,High School,Office
YBI15947,High School,Office
YBI15948,High School,Office
YBI15949,High School,Office
YBI15950,High School,Self Employeed
YBI15951,High School,Self Employeed
YBI15952,High School,Self Employeed
YBI15953,High School,Self Employeed
YBI15954,High School,Office
YBI15955,High School,Office
YBI15956,High School,Self Employeed
YBI15957,High School,Self Employeed
YBI15958,High School,Self Employeed
YBI15959,High School,Self Employeed
YBI15960,High School,Office
YBI15961,High School,Office
YBI15962,High School,Office
YBI15963,High School,Office
YBI15964,High School,Office
YBI15965,High School,Office
YBI15966,High School,Office
YBI15967,High School,Office
YBI15968,High School,Office
YBI15969,High School,Office
YBI15970,Graduate,Self Employeed
YBI15971,Graduate,Self Employeed
YBI15972,Graduate,Self Employeed
YBI15973,Graduate,Self Employeed
YBI15974,Graduate,Self Employeed
YBI15975,Graduate,Self Employeed
YBI15976,Graduate,Self Employeed
YBI15977,Graduate,Self Employeed
YBI15978,Graduate,Self Employeed
YBI15979,Graduate,Self Employeed
YBI15980,Graduate,Self Employeed
YBI15981,Graduate,Self Employeed
YBI15982,Graduate,Self Employeed
YBI15983,Graduate,Self Employeed
YBI15984,High School,Self Employeed
YBI15985,Graduate,Self Employeed
YBI15986,Graduate,Self Employeed
YBI15987,Graduate,Self Employeed
YBI15988,Graduate,Self Employeed
YBI15989,Graduate,Self Employeed
YBI15990,Graduate,Self Employeed
YBI15991,Graduate,Self Employeed
YBI15992,Graduate,Self Employeed
YBI15993,Graduate,Self Employeed
YBI15994,Graduate,Self Employeed
YBI15995,Graduate,Self Employeed
YBI15996,Graduate,Self Employeed
YBI15997,Graduate,Self Employeed
YBI15998,Graduate,Self Employeed
YBI15999,Graduate,Self Employeed
YBI16000,Graduate,Self Employeed
YBI16001,Graduate,Professional
YBI16002,Graduate,Self Employeed
YBI16003,Graduate,Professional
YBI16004,Graduate,Professional
YBI16005,Graduate,Professional
YBI16006,Graduate,Professional
YBI16007,Graduate,Professional
YBI16008,Graduate,Professional
YBI16009,Graduate,Self Employeed
YBI16010,Graduate,Self Employeed
YBI16011,Graduate,Self Employeed
YBI16012,Graduate,Professional
YBI16013,Graduate,Professional
YBI16014,Graduate,Professional
YBI16015,Graduate,Professional
YBI16016,Graduate,Professional
YBI16017,Graduate,Professional
YBI16018,Graduate,Professional
YBI16019,Graduate,Professional
YBI16020,Graduate,Professional
YBI16021,Graduate,Self Employeed
YBI16022,Graduate,Self Employeed
YBI16023,Graduate,Self Employeed
YBI16024,Graduate,Professional
YBI16025,Graduate,Professional
YBI16026,Graduate,Professional
YBI16027,Graduate,Professional
YBI16028,Graduate,Professional
YBI16029,Graduate,Professional
YBI16030,Graduate,Professional
YBI16031,Graduate,Office
YBI16032,Graduate,Office
YBI16033,Graduate,Office
YBI16034,High School,Factory
YBI16035,High School,Factory
YBI16036,Graduate,Office
YBI16037,Graduate,Office
YBI16038,Graduate,Office
YBI16039,Graduate,Office
YBI16040,Graduate,Office
YBI16041,Graduate,Office
YBI16042,Graduate,Self Employeed
YBI16043,Graduate,Self Employeed
YBI16044,Graduate,Self Employeed
YBI16045,High School,Factory
YBI16046,High School,Factory
YBI16047,High School,Factory
YBI16048,High School,Factory
YBI16049,High School,Factory
YBI16050,High School,Factory
YBI16051,High School,Factory
YBI16052,High School,Factory
YBI16053,Graduate,Office
YBI16054,Graduate,Office
YBI16055,Graduate,Office
YBI16056,Graduate,Professional
YBI16057,Graduate,Professional
YBI16058,Graduate,Professional
YBI16059,Graduate,Professional
YBI16060,Graduate,Professional
YBI16061,Graduate,Professional
YBI16062,Graduate,Professional
YBI16063,High School,Factory
YBI16064,High School,Factory
YBI16065,High School,Office
YBI16066,High School,Office
YBI16067,High School,Factory
YBI16068,High School,Factory
YBI16069,High School,Factory
YBI16070,High School,Factory
YBI16071,High School,Factory
YBI16072,High School,Factory
YBI16073,High School,Factory
YBI16074,Graduate,Self Employeed
YBI16075,High School,Factory
YBI16076,High School,Factory
YBI16077,High School,Factory
YBI16078,High School,Factory
YBI16079,Graduate,Self Employeed
YBI16080,High School,Factory
YBI16081,High School,Factory
YBI16082,High School,Factory
YBI16083,High School,Factory
YBI16084,High School,Factory
YBI16085,High School,Factory
YBI16086,High School,Office
YBI16087,High School,Office
YBI16088,High School,Factory
YBI16089,High School,Factory
YBI16090,High School,Factory
YBI16091,High School,Factory
YBI16092,High School,Factory
YBI16093,High School,Office
YBI16094,High School,Office
YBI16095,High School,Office
YBI16096,High School,Office
YBI16097,High School,Office
YBI16098,High School,Office
YBI16099,High School,Office
YBI16100,High School,Office
YBI16101,High School,Office
YBI16102,High School,Office
YBI16103,High School,Office
YBI16104,High School,Office
YBI16105,Graduate,Self Employeed
YBI16106,Graduate,Self Employeed
YBI16107,Graduate,Self Employeed
YBI16108,Graduate,Self Employeed
YBI16109,Graduate,Self Employeed
YBI16110,Graduate,Self Employeed
YBI16111,Graduate,Self Employeed
YBI16112,Graduate,Self Employeed
YBI16113,Graduate,Self Employeed
YBI16114,Graduate,Self Employeed
YBI16115,High School,Office
YBI16116,High School,Office
YBI16117,High School,Office
YBI16118,High School,Office
YBI16119,High School,Office
YBI16120,High School,Office
YBI16121,High School,Office
YBI16122,High School,Office
YBI16123,High School,Office
YBI16124,High School,Office
YBI16125,High School,Office
YBI16126,High School,Office
YBI16127,High School,Office
YBI16128,High School,Self Employeed
YBI16129,High School,Office
YBI16130,High School,Office
YBI16131,High School,Office
YBI16132,High School,Office
YBI16133,High School,Office
YBI16134,High School,Office
YBI16135,High School,Office
YBI16136,High School,Office
YBI16137,High School,Self Employeed
YBI16138,High School,Self Employeed
YBI16139,High School,Self Employeed
YBI16140,High School,Office
YBI16141,High School,Office
YBI16142,High School,Office
YBI16143,High School,Office
YBI16144,High School,Office
YBI16145,High School,Office
YBI16146,High School,Office
YBI16147,High School,Office
YBI16148,High School,Office
YBI16149,High School,Office
YBI16150,High School,Office
YBI16151,High School,Office
YBI16152,Graduate,Self Employeed
YBI16153,Graduate,Self Employeed
YBI16154,Graduate,Self Employeed
YBI16155,Graduate,Self Employeed
YBI16156,Graduate,Self Employeed
YBI16157,Graduate,Self Employeed
YBI16158,Graduate,Self Employeed
YBI16159,Graduate,Self Employeed
YBI16160,Graduate,Self Employeed
YBI16161,Graduate,Self Employeed
YBI16162,Graduate,Self Employeed
YBI16163,Graduate,Self Employeed
YBI16164,Graduate,Self Employeed
YBI16165,Graduate,Self Employeed
YBI16166,Graduate,Self Employeed
YBI16167,Graduate,Self Employeed
YBI16168,Graduate,Self Employeed
YBI16169,Graduate,Professional
YBI16170,Graduate,Self Employeed
YBI16171,Graduate,Self Employeed
YBI16172,Graduate,Self Employeed
YBI16173,Graduate,Self Employeed
YBI16174,Graduate,Professional
YBI16175,Graduate,Self Employeed
YBI16176,Graduate,Self Employeed
YBI16177,Graduate,Self Employeed
YBI16178,Graduate,Self Employeed
YBI16179,Graduate,Self Employeed
YBI16180,Graduate,Professional
YBI16181,Graduate,Professional
YBI16182,Graduate,Professional
YBI16183,Graduate,Professional
YBI16184,Graduate,Professional
YBI16185,Graduate,Professional
YBI16186,Graduate,Professional
YBI16187,Graduate,Professional
YBI16188,Graduate,Professional
YBI16189,High School,Self Employeed
YBI16190,Graduate,Self Employeed
YBI16191,Graduate,Self Employeed
YBI16192,Graduate,Self Employeed
YBI16193,High School,Self Employeed
YBI16194,High School,Self Employeed
YBI16195,Graduate,Professional
YBI16196,Graduate,Professional
YBI16197,Graduate,Professional
YBI16198,Graduate,Professional
YBI16199,Graduate,Self Employeed
YBI16200,Graduate,Self Employeed
YBI16201,Graduate,Self Employeed
YBI16202,Graduate,Professional
YBI16203,Graduate,Professional
YBI16204,Graduate,Professional
YBI16205,Graduate,Professional
YBI16206,Graduate,Professional
YBI16207,Graduate,Professional
YBI16208,High School,Management
YBI16209,High School,Professional
YBI16210,High School,Professional
YBI16211,High School,Professional
YBI16212,High School,Professional
YBI16213,High School,Professional
YBI16214,Graduate,Management
YBI16215,High School,Professional
YBI16216,High School,Professional
YBI16217,High School,Professional
YBI16218,High School,Professional
YBI16219,High School,Professional
YBI16220,High School,Professional
YBI16221,Graduate,Management
YBI16222,High School,Professional
YBI16223,Graduate,Management
YBI16224,Graduate,Management
YBI16225,Graduate,Management
YBI16226,Graduate,Management
YBI16227,High School,Professional
YBI16228,High School,Professional
YBI16229,High School,Professional
YBI16230,High School,Professional
YBI16231,High School,Professional
YBI16232,High School,Professional
YBI16233,High School,Professional
YBI16234,High School,Professional
YBI16235,High School,Professional
YBI16236,High School,Management
YBI16237,High School,Management
YBI16238,High School,Management
YBI16239,High School,Management
YBI16240,High School,Management
YBI16241,High School,Management
YBI16242,High School,Management
YBI16243,High School,Self Employeed
YBI16244,High School,Self Employeed
YBI16245,High School,Management
YBI16246,High School,Professional
YBI16247,Graduate,Professional
YBI16248,Graduate,Professional
YBI16249,Graduate,Professional
YBI16250,Graduate,Professional
YBI16251,Graduate,Professional
YBI16252,Graduate,Professional
YBI16253,Graduate,Professional
YBI16254,Graduate,Professional
YBI16255,Graduate,Professional
YBI16256,Graduate,Professional
YBI16257,Graduate,Professional
YBI16258,Graduate,Professional
YBI16259,Graduate,Professional
YBI16260,High School,Management
YBI16261,High School,Management
YBI16262,High School,Management
YBI16263,High School,Professional
YBI16264,High School,Management
YBI16265,High School,Professional
YBI16266,Graduate,Professional
YBI16267,Graduate,Professional
YBI16268,High School,Management
YBI16269,Graduate,Professional
YBI16270,Graduate,Professional
YBI16271,High School,Management
YBI16272,High School,Management
YBI16273,Graduate,Professional
YBI16274,High School,Management
YBI16275,High School,Management
YBI16276,Graduate,Professional
YBI16277,High School,Professional
YBI16278,High School,Management
YBI16279,High School,Management
YBI16280,High School,Professional
YBI16281,High School,Professional
YBI16282,High School,Professional
YBI16283,High School,Professional
YBI16284,High School,Professional
YBI16285,High School,Professional
YBI16286,High School,Professional
YBI16287,High School,Professional
YBI16288,High School,Professional
YBI16289,High School,Professional
YBI16290,High School,Professional
YBI16291,Graduate,Management
YBI16292,Graduate,Management
YBI16293,Graduate,Management
YBI16294,Graduate,Management
YBI16295,Graduate,Management
YBI16296,Graduate,Management
YBI16297,Graduate,Management
YBI16298,Graduate,Management
YBI16299,Graduate,Management
YBI16300,Graduate,Management
YBI16301,Graduate,Management
YBI16302,Graduate,Management
YBI16303,Graduate,Management
YBI16304,Graduate,Management
YBI16305,Graduate,Management
YBI16306,Graduate,Management
YBI16307,Graduate,Management
YBI16308,Graduate,Management
YBI16309,Graduate,Management
YBI16310,High School,Office
YBI16311,High School,Office
YBI16312,High School,Self Employeed
YBI16313,High School,Professional
YBI16314,Graduate,Management
YBI16315,Graduate,Management
YBI16316,Graduate,Management
YBI16317,High School,Professional
YBI16318,High School,Professional
YBI16319,Graduate,Management
YBI16320,Graduate,Management
YBI16321,Graduate,Management
YBI16322,High School,Professional
YBI16323,High School,Professional
YBI16324,Graduate,Management
YBI16325,High School,Professional
YBI16326,High School,Professional
YBI16327,High School,Self Employeed
YBI16328,High School,Professional
YBI16329,High School,Professional
YBI16330,High School,Professional
YBI16331,High School,Professional
YBI16332,High School,Professional
YBI16333,High School,Professional
YBI16334,High School,Professional
YBI16335,High School,Self Employeed
YBI16336,High School,Self Employeed
YBI16337,High School,Professional
YBI16338,High School,Professional
YBI16339,High School,Professional
YBI16340,High School,Professional
YBI16341,High School,Professional
YBI16342,High School,Professional
YBI16343,High School,Professional
YBI16344,High School,Professional
YBI16345,High School,Professional
YBI16346,High School,Professional
YBI16347,High School,Self Employeed
YBI16348,High School,Professional
YBI16349,High School,Professional
YBI16350,High School,Self Employeed
YBI16351,Graduate,Professional
YBI16352,Graduate,Professional
YBI16353,Graduate,Professional
YBI16354,Graduate,Professional
YBI16355,Graduate,Management
YBI16356,Graduate,Management
YBI16357,Graduate,Management
YBI16358,Graduate,Management
YBI16359,Graduate,Management
YBI16360,Graduate,Management
YBI16361,Graduate,Management
YBI16362,Graduate,Management
YBI16363,Graduate,Management
YBI16364,Graduate,Management
YBI16365,Graduate,Management
YBI16366,Graduate,Management
YBI16367,High School,Self Employeed
YBI16368,High School,Self Employeed
YBI16369,High School,Self Employeed
YBI16370,High School,Self Employeed
YBI16371,High School,Self Employeed
YBI16372,High School,Self Employeed
YBI16373,High School,Self Employeed
YBI16374,High School,Self Employeed
YBI16375,High School,Office
YBI16376,High School,Office
YBI16377,High School,Self Employeed
YBI16378,High School,Office
YBI16379,High School,Office
YBI16380,Graduate,Professional
YBI16381,High School,Self Employeed
YBI16382,High School,Self Employeed
YBI16383,High School,Self Employeed
YBI16384,High School,Self Employeed
YBI16385,High School,Self Employeed
YBI16386,High School,Self Employeed
YBI16387,High School,Self Employeed
YBI16388,High School,Office
YBI16389,High School,Office
YBI16390,High School,Office
YBI16391,High School,Office
YBI16392,High School,Office
YBI16393,High School,Office
YBI16394,High School,Office
YBI16395,High School,Office
YBI16396,High School,Office
YBI16397,High School,Office
YBI16398,High School,Self Employeed
YBI16399,High School,Self Employeed
YBI16400,High School,Self Employeed
YBI16401,High School,Office
YBI16402,High School,Office
YBI16403,High School,Office
YBI16404,High School,Self Employeed
YBI16405,High School,Self Employeed
YBI16406,High School,Self Employeed
YBI16407,High School,Self Employeed
YBI16408,High School,Self Employeed
YBI16409,High School,Self Employeed
YBI16410,High School,Self Employeed
YBI16411,High School,Self Employeed
YBI16412,High School,Self Employeed
YBI16413,High School,Self Employeed
YBI16414,High School,Self Employeed
YBI16415,High School,Professional
YBI16416,High School,Professional
YBI16417,High School,Self Employeed
YBI16418,High School,Self Employeed
YBI16419,High School,Self Employeed
YBI16420,High School,Self Employeed
YBI16421,Graduate,Management
YBI16422,Graduate,Management
YBI16423,Graduate,Management
YBI16424,Graduate,Management
YBI16425,Graduate,Management
YBI16426,Graduate,Management
YBI16427,Graduate,Management
YBI16428,High School,Professional
YBI16429,High School,Professional
YBI16430,High School,Self Employeed
YBI16431,High School,Professional
YBI16432,High School,Professional
YBI16433,Graduate,Management
YBI16434,Graduate,Management
YBI16435,Graduate,Management
YBI16436,High School,Self Employeed
YBI16437,Graduate,Professional
YBI16438,Graduate,Self Employeed
YBI16439,Graduate,Self Employeed
YBI16440,Graduate,Self Employeed
YBI16441,Graduate,Self Employeed
YBI16442,Graduate,Self Employeed
YBI16443,Graduate,Professional
YBI16444,Graduate,Professional
YBI16445,Graduate,Professional
YBI16446,Graduate,Professional
YBI16447,Graduate,Professional
YBI16448,Graduate,Professional
YBI16449,Graduate,Professional
YBI16450,High School,Self Employeed
YBI16451,High School,Self Employeed
YBI16452,High School,Self Employeed
YBI16453,High School,Self Employeed
YBI16454,High School,Self Employeed
YBI16455,High School,Self Employeed
YBI16456,High School,Self Employeed
YBI16457,High School,Self Employeed
YBI16458,Graduate,Professional
YBI16459,Graduate,Professional
YBI16460,High School,Self Employeed
YBI16461,High School,Self Employeed
YBI16462,High School,Self Employeed
YBI16463,High School,Self Employeed
YBI16464,High School,Self Employeed
YBI16465,High School,Self Employeed
YBI16466,High School,Self Employeed
YBI16467,Graduate,Professional
YBI16468,Graduate,Professional
YBI16469,Graduate,Professional
YBI16470,Graduate,Professional
YBI16471,Graduate,Professional
YBI16472,Graduate,Professional
YBI16473,Graduate,Professional
YBI16474,Graduate,Professional
YBI16475,Graduate,Professional
YBI16476,Graduate,Professional
YBI16477,Graduate,Professional
YBI16478,High School,Self Employeed
YBI16479,High School,Self Employeed
YBI16480,High School,Self Employeed
YBI16481,Graduate,Professional
YBI16482,Graduate,Professional
YBI16483,Graduate,Professional
YBI16484,Graduate,Professional
YBI16485,Graduate,Professional
YBI16486,Graduate,Management
YBI16487,Graduate,Management
YBI16488,Graduate,Professional
YBI16489,Graduate,Professional
YBI16490,Graduate,Professional
YBI16491,Graduate,Professional
YBI16492,Graduate,Professional
YBI16493,Graduate,Professional
YBI16494,Graduate,Professional
YBI16495,Graduate,Professional
YBI16496,Graduate,Professional
YBI16497,Graduate,Professional
YBI16498,Graduate,Professional
YBI16499,Graduate,Professional
YBI16500,Graduate,Management
YBI16501,Graduate,Management
YBI16502,Graduate,Professional
YBI16503,Graduate,Professional
YBI16504,Graduate,Professional
YBI16505,Graduate,Professional
YBI16506,High School,Self Employeed
YBI16507,High School,Self Employeed
YBI16508,High School,Self Employeed
YBI16509,High School,Self Employeed
YBI16510,High School,Professional
YBI16511,High School,Professional
YBI16512,High School,Professional
YBI16513,High School,Self Employeed
YBI16514,High School,Self Employeed
YBI16515,High School,Self Employeed
YBI16516,High School,Self Employeed
YBI16517,High School,Professional
YBI16518,High School,Professional
YBI16519,High School,Professional
YBI16520,High School,Professional
YBI16521,Graduate,Management
YBI16522,Graduate,Management
YBI16523,High School,Professional
YBI16524,High School,Professional
YBI16525,High School,Professional
YBI16526,Graduate,Management
YBI16527,Graduate,Management
YBI16528,High School,Professional
YBI16529,High School,Professional
YBI16530,High School,Professional
YBI16531,High School,Professional
YBI16532,Graduate,Management
YBI16533,Graduate,Management
YBI16534,High School,Professional
YBI16535,High School,Professional
YBI16536,Graduate,Management
YBI16537,Graduate,Management
YBI16538,High School,Professional
YBI16539,High School,Professional
YBI16540,High School,Professional
YBI16541,High School,Professional
YBI16542,High School,Professional
YBI16543,High School,Professional
YBI16544,High School,Professional
YBI16545,High School,Professional
YBI16546,High School,Professional
YBI16547,High School,Professional
YBI16548,High School,Professional
YBI16549,High School,Professional
YBI16550,Graduate,Management
YBI16551,High School,Professional
YBI16552,High School,Self Employeed
YBI16553,High School,Professional
YBI16554,High School,Professional
YBI16555,High School,Professional
YBI16556,High School,Self Employeed
YBI16557,High School,Professional
YBI16558,Graduate,Management
YBI16559,Graduate,Management
YBI16560,High School,Professional
YBI16561,Graduate,Management
YBI16562,Graduate,Management
YBI16563,Graduate,Management
YBI16564,Graduate,Management
YBI16565,Graduate,Management
YBI16566,High School,Professional
YBI16567,Graduate,Management
YBI16568,Graduate,Management
YBI16569,High School,Self Employeed
YBI16570,High School,Self Employeed
YBI16571,High School,Professional
YBI16572,Graduate,Management
YBI16573,Graduate,Management
YBI16574,Graduate,Management
YBI16575,Graduate,Management
YBI16576,Graduate,Management
YBI16577,Graduate,Management
YBI16578,High School,Professional
YBI16579,High School,Professional
YBI16580,High School,Professional
YBI16581,High School,Professional
YBI16582,High School,Professional
YBI16583,High School,Professional
YBI16584,High School,Professional
YBI16585,High School,Professional
YBI16586,High School,Professional
YBI16587,High School,Professional
YBI16588,High School,Professional
YBI16589,Graduate,Professional
YBI16590,Graduate,Professional
YBI16591,Graduate,Professional
YBI16592,Graduate,Professional
YBI16593,Graduate,Professional
YBI16594,Graduate,Professional
YBI16595,Graduate,Professional
YBI16596,Graduate,Professional
YBI16597,Graduate,Professional
YBI16598,Graduate,Professional
YBI16599,Graduate,Professional
YBI16600,High School,Self Employeed
YBI16601,Graduate,Professional
YBI16602,Graduate,Professional
YBI16603,Graduate,Management
YBI16604,High School,Self Employeed
YBI16605,High School,Self Employeed
YBI16606,Graduate,Professional
YBI16607,Graduate,Professional
YBI16608,Graduate,Professional
YBI16609,Graduate,Professional
YBI16610,Graduate,Professional
YBI16611,Graduate,Professional
YBI16612,Graduate,Professional
YBI16613,Graduate,Professional
YBI16614,Graduate,Professional
YBI16615,High School,Self Employeed
YBI16616,High School,Self Employeed
YBI16617,High School,Self Employeed
YBI16618,High School,Self Employeed
YBI16619,High School,Self Employeed
YBI16620,High School,Self Employeed
YBI16621,High School,Self Employeed
YBI16622,High School,Self Employeed
YBI16623,High School,Self Employeed
YBI16624,High School,Self Employeed
YBI16625,High School,Self Employeed
YBI16626,Graduate,Management
YBI16627,High School,Self Employeed
YBI16628,High School,Self Employeed
YBI16629,High School,Self Employeed
YBI16630,High School,Self Employeed
YBI16631,High School,Office
YBI16632,High School,Office
YBI16633,High School,Office
YBI16634,High School,Self Employeed
YBI16635,High School,Self Employeed
YBI16636,Graduate,Management
YBI16637,High School,Office
YBI16638,High School,Self Employeed
YBI16639,High School,Self Employeed
YBI16640,High School,Self Employeed
YBI16641,High School,Office
YBI16642,High School,Office
YBI16643,High School,Self Employeed
YBI16644,High School,Self Employeed
YBI16645,High School,Self Employeed
YBI16646,Graduate,Management
YBI16647,Graduate,Management
YBI16648,Graduate,Management
YBI16649,Graduate,Management
YBI16650,High School,Self Employeed
YBI16651,High School,Self Employeed
YBI16652,High School,Self Employeed
YBI16653,High School,Self Employeed
YBI16654,High School,Self Employeed
YBI16655,High School,Self Employeed
YBI16656,High School,Self Employeed
YBI16657,High School,Self Employeed
YBI16658,High School,Self Employeed
YBI16659,Graduate,Self Employeed
YBI16660,Graduate,Self Employeed
YBI16661,Graduate,Self Employeed
YBI16662,Graduate,Self Employeed
YBI16663,Graduate,Office
YBI16664,Graduate,Office
YBI16665,Graduate,Office
YBI16666,High School,Factory
YBI16667,High School,Factory
YBI16668,High School,Factory
YBI16669,High School,Factory
YBI16670,High School,Factory
YBI16671,High School,Factory
YBI16672,High School,Factory
YBI16673,Graduate,Office
YBI16674,Graduate,Office
YBI16675,High School,Factory
YBI16676,High School,Factory
YBI16677,High School,Factory
YBI16678,Graduate,Office
YBI16679,Graduate,Office
YBI16680,Graduate,Self Employeed
YBI16681,Graduate,Self Employeed
YBI16682,High School,Factory
YBI16683,High School,Factory
YBI16684,High School,Factory
YBI16685,High School,Factory
YBI16686,Graduate,Self Employeed
YBI16687,High School,Factory
YBI16688,Graduate,Self Employeed
YBI16689,High School,Factory
YBI16690,Graduate,Self Employeed
YBI16691,High School,Factory
YBI16692,High School,Factory
YBI16693,High School,Factory
YBI16694,High School,Factory
YBI16695,High School,Factory
YBI16696,High School,Factory
YBI16697,Graduate,Self Employeed
YBI16698,Graduate,Professional
YBI16699,Graduate,Professional
YBI16700,Graduate,Professional
YBI16701,Graduate,Self Employeed
YBI16702,Graduate,Self Employeed
YBI16703,High School,Office
YBI16704,High School,Office
YBI16705,High School,Office
YBI16706,High School,Office
YBI16707,High School,Office
YBI16708,High School,Office
YBI16709,High School,Office
YBI16710,High School,Office
YBI16711,Graduate,Self Employeed
YBI16712,Graduate,Self Employeed
YBI16713,Graduate,Self Employeed
YBI16714,High School,Factory
YBI16715,High School,Factory
YBI16716,High School,Office
YBI16717,High School,Office
YBI16718,High School,Factory
YBI16719,Graduate,Self Employeed
YBI16720,Graduate,Self Employeed
YBI16721,Graduate,Self Employeed
YBI16722,Graduate,Self Employeed
YBI16723,Graduate,Self Employeed
YBI16724,High School,Office
YBI16725,Graduate,Self Employeed
YBI16726,High School,Office
YBI16727,High School,Office
YBI16728,High School,Office
YBI16729,High School,Office
YBI16730,High School,Office
YBI16731,High School,Office
YBI16732,High School,Factory
YBI16733,High School,Factory
YBI16734,High School,Office
YBI16735,High School,Factory
YBI16736,High School,Factory
YBI16737,High School,Factory
YBI16738,High School,Factory
YBI16739,High School,Factory
YBI16740,High School,Factory
YBI16741,Graduate,Self Employeed
YBI16742,High School,Factory
YBI16743,Graduate,Office
YBI16744,Graduate,Factory
YBI16745,Graduate,Office
YBI16746,Graduate,Office
YBI16747,Graduate,Office
YBI16748,High School,Factory
YBI16749,High School,Factory
YBI16750,Graduate,Office
YBI16751,Graduate,Office
YBI16752,Graduate,Office
YBI16753,Graduate,Office
YBI16754,Graduate,Office
YBI16755,High School,Factory
YBI16756,High School,Factory
YBI16757,Graduate,Office
YBI16758,High School,Factory
YBI16759,High School,Factory
YBI16760,High School,Factory
YBI16761,High School,Factory
YBI16762,High School,Factory
YBI16763,Graduate,Office
YBI16764,Graduate,Office
YBI16765,High School,Factory
YBI16766,High School,Factory
YBI16767,High School,Factory
YBI16768,High School,Factory
YBI16769,High School,Factory
YBI16770,High School,Factory
YBI16771,High School,Factory
YBI16772,Graduate,Office
YBI16773,Graduate,Office
YBI16774,Graduate,Office
YBI16775,High School,Factory
YBI16776,High School,Factory
YBI16777,Graduate,Office
YBI16778,High School,Factory
YBI16779,High School,Factory
YBI16780,Graduate,Office
YBI16781,High School,Factory
YBI16782,Graduate,Office
YBI16783,Graduate,Office
YBI16784,Graduate,Office
YBI16785,Graduate,Office
YBI16786,High School,Factory
YBI16787,High School,Factory
YBI16788,High School,Factory
YBI16789,High School,Factory
YBI16790,High School,Factory
YBI16791,High School,Factory
YBI16792,Graduate,Office
YBI16793,High School,Factory
YBI16794,High School,Factory
YBI16795,High School,Factory
YBI16796,Graduate,Office
YBI16797,Graduate,Office
YBI16798,Graduate,Office
YBI16799,Graduate,Office
YBI16800,Graduate,Office
YBI16801,Graduate,Office
YBI16802,Graduate,Office
YBI16803,High School,Factory
YBI16804,High School,Factory
