CustID,Age,Gender,City,AccountType,Balance,LoanAmt,EMI,Default
3622,45,F,Korba,Loan,175699.99,8998.05,13522.72,Yes
3623,43,F,Dewas,Current,427166.06,937724.74,45541.55,No
3624,22,F,Bardhaman,Loan,108172.78,288564.34,48213.62,Yes
3625,44,F,Bulandshahr,Current,77460.91,356134.52,46997.65,No
3626,34,M,Bhusawal,Current,32190.22,866422.41,30422.69,No
3627,23,F,Bhavnagar,Current,318392.09,711716.07,48043.16,No
3628,63,M,Ozhukarai,Savings,396198.7,465833.84,26815.81,No
3629,20,M,Kolkata,Savings,487376.75,863372.67,45194.64,Yes
3630,34,M,Ramagundam,Loan,195088.26,714769.75,5955.95,Yes
3631,46,F,Ajmer,Current,126435.98,357034.1,13333.89,No
3632,51,F,Bhilai,Loan,147048.94,611907.07,34551.16,Yes
3633,50,M,Moradabad,Savings,484624.03,572494.02,14705.88,Yes
3634,52,F,Jalgaon,Savings,230123.43,932907.85,11370.69,No
3635,24,F,Bangalore,Loan,218717.61,567433.42,10434.35,No
3636,28,M,Rajahmundry,Savings,221639.92,704668.97,6524.05,Yes
3637,33,M,Hapur,Current,174877.81,733099.9,23546.53,No
3638,59,M,Sambalpur,Savings,331144.99,347116.4,40267.23,No
3639,60,M,Muzaffarnagar,Savings,386757.0,839082.55,36328.03,No
3640,38,F,Ichalkaranji,Savings,107448.42,584170.29,1841.93,No
3641,28,M,Hosur,Current,272258.85,868420.51,22378.29,Yes
3642,34,F,Thane,Savings,3180.81,4739.8,43368.53,Yes
3643,56,F,Chinsurah,Current,88944.63,36294.88,34647.29,Yes
3644,34,F,Bidhannagar,Savings,110089.92,255021.63,44223.51,No
3645,64,F,Kolkata,Savings,361814.66,72518.25,21100.44,No
3646,27,M,Rajpur Sonarpur,Savings,132712.28,876517.1,28395.42,Yes
3647,39,F,Jabalpur,Loan,246336.89,497083.43,41544.13,No
3648,53,M,Thane,Current,441459.03,781261.98,22026.59,No
3649,55,F,Ichalkaranji,Current,251396.1,427681.17,26940.64,No
3650,62,F,Mathura,Loan,78855.92,488705.55,7040.32,No
3651,52,M,Gangtok,Loan,397433.33,961170.91,3331.47,No
3652,28,M,Ramagundam,Savings,399829.11,360381.65,6181.97,Yes
3653,33,M,Pondicherry,Current,23315.95,638824.59,22910.18,No
3654,52,F,Rohtak,Savings,94431.87,152231.19,3056.91,No
3655,24,M,Sikar,Current,53822.3,184636.2,13328.61,No
3656,32,M,Bikaner,Savings,451853.33,158582.04,41326.18,Yes
3657,46,M,Gudivada,Savings,496212.45,427667.99,10413.08,No
3658,18,M,Singrauli,Savings,346771.48,648240.74,34468.26,No
3659,39,M,Aizawl,Loan,231899.34,926367.66,23259.89,Yes
3660,33,M,Shahjahanpur,Current,338381.85,46187.51,26143.59,No
3661,21,M,Giridih,Loan,262356.15,525663.34,19870.45,Yes
3662,30,F,Moradabad,Savings,262001.71,289080.58,23478.02,Yes
3663,62,M,Bathinda,Current,88782.58,822993.88,8162.97,No
3664,56,M,Dehradun,Current,492867.5,884975.08,45961.89,Yes
3665,32,F,Vasai-Virar,Current,212439.88,621367.43,27836.58,Yes
3666,35,F,Berhampore,Current,360076.73,257753.81,37951.93,Yes
3667,29,F,Hosur,Loan,363624.72,912209.89,8957.44,Yes
3668,45,M,Kadapa,Loan,33719.91,22633.01,23489.84,Yes
3669,57,M,Dharmavaram,Loan,293475.33,932658.16,2145.33,Yes
3670,30,M,Mirzapur,Current,460627.22,622408.46,2403.03,No
3671,36,F,Aizawl,Savings,426464.97,481635.21,15252.94,Yes
3672,32,M,Mirzapur,Loan,156395.1,941449.46,47340.57,Yes
3673,34,F,Chandrapur,Loan,268867.69,640532.91,40950.23,Yes
3674,65,M,Amaravati,Savings,54302.09,151157.05,21577.72,Yes
3675,20,F,Moradabad,Loan,99727.07,959550.3,5202.36,No
3676,29,F,Nangloi Jat,Loan,432911.98,725288.55,34839.47,No
3677,47,F,Sagar,Current,344657.89,348318.75,18775.64,Yes
3678,55,M,Noida,Current,308881.72,782873.98,17575.73,No
3679,24,M,Mahbubnagar,Current,196913.05,352125.8,47919.95,Yes
3680,24,M,Bharatpur,Current,280480.52,826474.65,25190.06,Yes
3681,62,M,Jorhat,Savings,3750.81,226646.99,8588.96,No
3682,35,M,Adoni,Savings,425525.47,16623.16,47249.32,No
3683,47,F,Guwahati,Savings,215815.51,88756.6,41774.27,Yes
3684,61,F,Darbhanga,Savings,116371.17,271053.56,44505.95,Yes
3685,37,F,Bihar Sharif,Current,139211.07,411593.49,17598.31,Yes
3686,31,F,Bally,Current,482996.17,612578.69,49186.27,Yes
3687,32,F,Ahmednagar,Current,139439.11,480379.7,48262.38,No
3688,49,F,Siwan,Savings,339362.24,713211.56,3584.5,Yes
3689,40,M,Baranagar,Savings,417116.96,913.58,10567.33,Yes
3690,22,M,Bidhannagar,Current,398616.19,674175.19,8484.37,Yes
3691,58,M,Nadiad,Savings,322911.28,443384.88,24527.16,No
3692,33,M,Chandigarh,Current,344728.83,63957.05,35719.06,Yes
3693,26,M,Dewas,Current,348280.13,829015.36,48105.74,No
3694,52,F,Kavali,Savings,165818.15,565559.27,49886.16,Yes
3695,62,F,Ranchi,Current,252511.68,179989.91,40490.84,No
3696,44,M,Thane,Loan,358777.5,887005.68,22024.56,Yes
3697,39,M,Pondicherry,Loan,245789.68,869111.29,13737.3,No
3698,65,F,Meerut,Loan,404187.03,967124.54,22260.48,No
3699,53,F,Bhalswa Jahangir Pur,Loan,496758.73,693663.76,8622.24,Yes
3700,55,M,Hazaribagh,Loan,343216.28,849262.73,20428.5,Yes
3701,45,F,Srikakulam,Loan,273776.14,340153.07,29737.68,Yes
3702,32,F,Jaipur,Loan,261723.7,207297.76,49506.67,No
3703,18,F,Mira-Bhayandar,Current,270036.26,783332.13,46353.94,Yes
3704,34,F,Anand,Loan,22149.05,771802.28,4439.54,Yes
3705,31,F,Malda,Current,152916.64,153894.28,15009.57,Yes
3706,60,F,Sasaram,Loan,363170.36,55966.0,25783.28,No
3707,48,M,Thanjavur,Savings,337748.08,674542.53,7864.59,Yes
3708,58,M,Ahmednagar,Current,430846.91,109084.59,22973.47,No
3709,18,M,Nandyal,Loan,330714.63,71396.7,23573.61,Yes
3710,62,F,Vasai-Virar,Loan,39850.59,211616.76,26677.76,Yes
3711,26,M,Nellore,Loan,340657.41,963930.79,42262.59,No
3712,41,M,Howrah,Current,263915.27,812158.45,39611.56,No
3713,59,M,Begusarai,Loan,40337.39,168982.81,28197.88,Yes
3714,46,F,Morena,Loan,390698.99,315274.7,35880.79,No
3715,47,M,Nangloi Jat,Savings,98193.36,854123.38,18483.81,No
3716,26,F,Giridih,Savings,352367.59,757.97,8793.72,No
3717,47,M,Morbi,Loan,333496.39,333207.53,47081.33,No
3718,57,M,Gudivada,Current,17737.66,95269.76,26586.8,Yes
3719,37,F,Dindigul,Current,135001.17,971275.9,38882.51,No
3720,40,F,Berhampore,Savings,285090.83,229092.58,22455.8,No
3721,25,F,Morbi,Savings,134598.04,43179.37,48544.01,No
3722,43,M,Bhubaneswar,Current,434117.47,234319.26,10297.1,No
3723,64,M,Madanapalle,Savings,165818.26,722765.68,23089.18,No
3724,39,M,Anand,Savings,108518.69,186554.21,35127.42,Yes
3725,25,M,Anantapur,Current,221756.61,170015.05,48128.42,No
3726,26,F,Hapur,Loan,437988.63,333480.15,47887.45,Yes
3727,30,F,Madanapalle,Loan,352000.59,251843.2,43571.34,Yes
3728,19,M,Thane,Current,226595.17,14191.8,357.0,Yes
3729,59,M,Chittoor,Current,152503.09,901826.34,45671.56,Yes
3730,25,M,Mahbubnagar,Current,320789.39,415065.43,30901.31,No
3731,56,F,Amaravati,Savings,197457.34,187260.41,10875.63,Yes
3732,23,M,Satara,Current,413518.47,862993.82,20629.45,No
3733,23,F,Nellore,Current,493143.87,832406.66,16145.63,Yes
3734,45,F,Dhule,Loan,252162.22,975955.33,25872.4,No
3735,54,M,Mango,Loan,306851.94,382482.72,38957.77,No
3736,26,M,Rajahmundry,Savings,421469.63,589716.64,17263.08,Yes
3737,29,M,South Dumdum,Loan,207092.34,851489.17,49228.98,Yes
3738,32,M,Chapra,Current,34853.18,554799.58,38464.0,No
3739,33,M,Jaunpur,Current,337553.39,764545.06,37691.61,Yes
3740,50,F,Motihari,Savings,64831.34,824171.23,43975.49,No
3741,45,M,Jaunpur,Current,158436.58,167086.9,18519.39,No
3742,49,F,Chittoor,Loan,193617.46,353607.68,10000.81,No
3743,20,F,Medininagar,Loan,177747.2,82238.52,38122.04,No
3744,23,F,Singrauli,Savings,452821.89,55299.33,7992.6,Yes
3745,64,F,Rajpur Sonarpur,Loan,428296.72,595038.44,49650.39,Yes
3746,28,F,Aurangabad,Current,74916.12,342505.11,29064.2,Yes
3747,64,M,Dehradun,Savings,110681.13,124643.58,42815.44,Yes
3748,33,M,Shimla,Loan,482751.09,809186.39,24984.95,No
3749,45,M,Dehradun,Loan,380886.54,357685.91,22282.7,Yes
3750,37,F,Anantapuram,Loan,328192.21,242811.84,37182.76,Yes
3751,25,F,Ramagundam,Current,377686.73,605260.59,47178.27,No
3752,24,M,Visakhapatnam,Loan,392660.55,539397.31,44002.72,No
3753,38,F,Aurangabad,Loan,156546.32,318972.47,15701.92,No
3754,42,M,Gulbarga,Loan,282181.74,477857.13,26817.03,Yes
3755,57,F,Karaikudi,Loan,342621.14,290201.63,17314.07,No
3756,62,F,Guntur,Loan,34695.49,596570.51,11964.39,No
3757,22,F,Raurkela Industrial Township,Current,415313.56,786932.15,23571.38,Yes
3758,26,F,Bardhaman,Savings,493776.79,720227.76,11892.02,Yes
3759,55,M,Kanpur,Savings,3607.11,206460.47,47153.18,No
3760,55,M,Berhampore,Loan,154546.84,138169.3,5132.95,Yes
3761,31,M,Ajmer,Loan,451879.27,602416.17,30918.99,Yes
3762,48,F,Sonipat,Loan,413403.42,931005.72,18873.09,Yes
3763,47,M,Bulandshahr,Savings,439871.94,689305.06,3033.47,Yes
3764,21,F,Gopalpur,Savings,126008.85,660909.92,24879.35,Yes
3765,50,M,Amritsar,Current,352946.24,140135.29,25168.39,Yes
3766,19,M,Gangtok,Current,357638.08,839901.51,49881.99,No
3767,24,F,Miryalaguda,Savings,116801.84,913046.82,21272.17,No
3768,27,M,Amritsar,Loan,471721.91,235133.81,16146.12,Yes
3769,22,M,Sonipat,Current,195151.99,5435.33,24931.71,No
3770,58,F,Kurnool,Current,299906.84,265470.63,17995.09,No
3771,65,F,Dibrugarh,Savings,445153.63,67678.69,47959.47,Yes
3772,37,M,Etawah,Current,7670.95,763584.51,5607.93,Yes
3773,40,M,Malegaon,Current,97462.23,123652.2,21575.47,Yes
3774,42,F,Gulbarga,Current,336129.75,182217.19,13830.17,Yes
3775,44,F,Noida,Savings,53298.66,556287.79,20345.14,Yes
3776,51,F,Unnao,Savings,274964.54,331073.0,32957.6,No
3777,43,M,Pimpri-Chinchwad,Savings,389405.41,797095.89,49143.07,No
3778,51,F,Durg,Savings,330332.67,784491.48,778.41,Yes
3779,55,M,Warangal,Savings,149512.95,83250.78,30107.61,Yes
3780,61,F,Bellary,Loan,254155.49,218477.92,49554.09,No
3781,24,F,Pudukkottai,Current,65528.25,16536.19,44857.09,Yes
3782,46,F,Mathura,Current,304318.09,683169.2,29153.96,Yes
3783,27,F,Junagadh,Loan,350154.12,281885.03,16808.53,Yes
3784,58,M,Katihar,Savings,462116.45,103962.56,44205.78,Yes
3785,54,F,Nadiad,Loan,117618.86,325468.53,27197.14,No
3786,25,F,Srikakulam,Savings,29095.99,270434.36,17331.89,Yes
3787,61,F,Raipur,Loan,74714.76,432231.93,15628.86,No
3788,25,F,Shimla,Loan,224705.44,396103.78,42103.68,No
3789,56,F,Kozhikode,Current,81524.55,488214.25,32987.18,No
3790,60,M,Shivpuri,Loan,265740.59,696416.15,8852.96,No
3791,48,F,Hosur,Savings,494395.88,84954.52,35657.57,Yes
3792,52,F,Mumbai,Current,428296.66,348597.26,44359.09,Yes
3793,51,M,Firozabad,Current,123822.73,307910.12,35332.28,No
3794,36,M,Moradabad,Loan,165340.93,21169.0,14439.23,No
3795,22,F,Bhagalpur,Loan,277073.29,915146.93,31315.68,No
3796,46,F,Coimbatore,Savings,445664.24,609108.74,4773.29,No
3797,22,F,Gulbarga,Savings,221169.79,682752.57,2328.73,Yes
3798,28,F,Unnao,Loan,22729.58,967400.98,47823.47,Yes
3799,64,F,Morbi,Current,494243.94,40279.18,13536.48,No
3800,28,F,Pallavaram,Current,275162.8,165829.2,24471.72,Yes
3801,50,F,Hajipur,Savings,218320.78,620574.89,16509.28,Yes
3802,51,F,Amritsar,Savings,272256.12,555770.51,3222.65,Yes
3803,40,M,Bareilly,Current,344886.46,268683.42,13903.79,Yes
3804,57,F,Aurangabad,Current,376061.42,56895.9,26783.28,Yes
3805,64,M,Ramgarh,Loan,33932.51,665146.96,41669.31,No
3806,65,M,Saharanpur,Loan,308557.79,46253.8,9758.39,Yes
3807,36,F,Bhubaneswar,Savings,49394.6,944263.45,17535.17,Yes
3808,26,M,Motihari,Savings,470763.82,696123.11,26733.07,No
3809,31,F,Allahabad,Current,147325.41,359912.15,11868.4,No
3810,46,F,Rohtak,Loan,292563.63,526530.2,7281.28,Yes
3811,51,F,Thoothukudi,Current,355730.13,836306.91,14652.79,Yes
3812,41,M,Coimbatore,Savings,412776.23,874162.63,32276.59,Yes
3813,27,M,Udupi,Savings,86622.72,19453.75,6342.29,No
3814,57,F,Shivpuri,Current,117998.59,621306.9,12050.35,Yes
3815,45,F,Jehanabad,Loan,48236.59,431882.5,1972.94,Yes
3816,37,M,Navi Mumbai,Loan,433448.72,34531.36,33430.77,No
3817,28,F,Tirunelveli,Current,322689.22,379098.49,6582.56,No
3818,52,F,Panchkula,Loan,55550.67,671136.61,8829.44,No
3819,60,F,Siwan,Current,202780.24,289775.12,14237.01,No
3820,51,M,Sambalpur,Savings,34961.65,468385.31,18763.14,Yes
3821,56,F,Amroha,Loan,152337.99,725000.85,23433.47,No
3822,19,F,Aurangabad,Savings,145344.25,755784.34,43071.62,No
3823,26,M,Sangli-Miraj & Kupwad,Current,50630.28,765505.95,33989.06,No
3824,45,M,Vasai-Virar,Current,406862.22,54972.71,22715.14,Yes
3825,35,M,Thiruvananthapuram,Savings,15168.43,909711.12,44122.33,Yes
3826,38,M,Delhi,Savings,427664.4,123297.51,37735.51,No
3827,39,F,Rewa,Savings,117998.03,813686.1,42622.63,Yes
3828,56,M,Dhule,Current,361639.65,509626.15,25880.45,Yes
3829,23,F,Phusro,Savings,238687.16,809718.2,34225.21,Yes
3830,19,F,Chinsurah,Loan,159023.65,992881.76,42240.37,Yes
3831,38,M,Jammu,Savings,486939.51,282252.65,17192.48,No
3832,65,F,Mysore,Savings,375836.67,411500.42,46589.99,No
3833,64,F,Kollam,Savings,185117.11,374442.03,27942.55,No
3834,36,M,Ambala,Savings,382293.1,812420.44,23386.68,No
3835,50,F,Kakinada,Current,445661.5,74777.67,30252.82,No
3836,29,F,Sangli-Miraj & Kupwad,Loan,320417.01,339912.38,26296.16,No
3837,53,M,Dhanbad,Current,258051.4,740213.73,48544.51,Yes
3838,48,F,Katni,Savings,273903.29,350930.71,27410.92,No
3839,23,M,Kavali,Current,395268.61,105668.63,22229.52,No
3840,37,F,Jehanabad,Current,72538.29,142418.85,47275.77,Yes
3841,28,F,Bidar,Savings,344482.25,966553.81,30627.41,Yes
3842,19,M,Adoni,Loan,217559.95,650958.22,14792.87,No
3843,43,F,Rohtak,Current,414036.71,295950.35,19417.73,No
3844,41,F,Tirupati,Current,216566.42,297412.24,29119.87,Yes
3845,23,F,Tezpur,Current,225689.71,291830.67,47463.74,No
3846,22,F,Tiruvottiyur,Current,196661.82,73482.1,22057.62,Yes
3847,52,M,Nandyal,Savings,227322.39,20147.71,9525.51,No
3848,25,M,Kadapa,Loan,146439.72,735273.1,39903.42,Yes
3849,28,F,Thoothukudi,Savings,373241.24,601061.3,42260.76,No
3850,38,M,Mumbai,Current,298827.86,637119.89,4325.54,Yes
3851,43,F,Shahjahanpur,Loan,168508.91,357414.81,1874.93,Yes
3852,21,M,Raipur,Current,337979.71,856634.01,40740.41,Yes
3853,36,F,Raebareli,Current,124667.43,722607.43,43845.89,No
3854,57,F,Bhiwani,Savings,493941.58,450002.03,49732.69,Yes
3855,45,F,Uluberia,Loan,275005.58,517082.37,22250.5,Yes
3856,30,F,Asansol,Savings,456285.51,451338.03,25014.48,Yes
3857,21,F,Dharmavaram,Savings,203203.93,218612.18,23491.69,No
3858,33,M,Dehri,Loan,415082.26,907732.75,7737.95,Yes
3859,33,F,Hubli–Dharwad,Savings,118254.87,268372.87,27257.1,Yes
3860,37,F,Sangli-Miraj & Kupwad,Savings,492470.37,708414.75,6391.12,Yes
3861,21,F,Suryapet,Loan,240466.5,648172.47,8228.09,No
3862,24,M,Ulhasnagar,Loan,331780.69,473316.62,4933.12,Yes
3863,53,F,Dehri,Loan,392732.07,553468.64,18332.25,No
3864,30,F,Unnao,Loan,226058.44,213255.32,28392.43,No
3865,52,F,Bhilai,Loan,388094.26,481462.81,22739.76,No
3866,53,M,Pune,Loan,163965.91,268347.95,19957.16,Yes
3867,33,M,Baranagar,Current,117039.45,375959.13,17587.04,Yes
3868,62,M,Panipat,Loan,330500.77,719193.78,37627.34,Yes
3869,22,F,Salem,Loan,145610.04,404104.71,27308.52,No
3870,63,M,Ujjain,Savings,126704.62,906365.78,26957.24,Yes
3871,21,F,Sonipat,Savings,247534.61,763847.4,5590.02,Yes
3872,47,F,Kavali,Current,287205.77,136130.35,13172.1,Yes
3873,37,F,Mangalore,Current,244125.39,242650.4,31568.33,Yes
3874,44,M,Katni,Loan,6743.2,72497.62,4807.42,Yes
3875,21,F,Madhyamgram,Loan,325254.91,46950.58,16781.78,Yes
3876,42,M,Pimpri-Chinchwad,Loan,123350.32,682760.38,35474.63,No
3877,24,F,Mirzapur,Current,334187.07,692746.09,9243.66,Yes
3878,61,F,Ulhasnagar,Savings,482589.23,737539.04,5204.38,Yes
3879,61,M,Bokaro,Loan,302145.6,311909.57,34088.7,Yes
3880,28,F,Bhind,Current,246234.99,244925.31,15613.88,Yes
3881,36,M,Gaya,Loan,13076.33,791761.26,16559.31,Yes
3882,36,F,Bongaigaon,Loan,290500.95,234060.41,24043.0,No
3883,39,M,Purnia,Savings,229708.95,239965.46,21516.22,Yes
3884,32,F,Motihari,Savings,339472.33,483842.86,39046.13,No
3885,43,M,Ulhasnagar,Loan,104354.05,321418.47,46314.87,No
3886,33,M,Kota,Loan,446506.5,128410.0,27240.92,Yes
3887,62,F,Surat,Loan,395564.75,87863.8,28884.64,No
3888,39,M,Sambalpur,Savings,112712.49,753425.81,45563.22,No
3889,33,F,Dhule,Current,143354.7,456253.51,20299.47,Yes
3890,55,F,Rajpur Sonarpur,Savings,279979.32,47066.84,16081.91,Yes
3891,48,F,Tezpur,Savings,364995.97,845861.0,5417.08,No
3892,40,F,Muzaffarnagar,Loan,132312.01,119921.27,26257.33,No
3893,29,M,Karimnagar,Loan,271913.49,507374.82,27147.67,Yes
3894,52,M,Bhind,Current,5032.76,485329.6,46879.56,Yes
3895,65,F,Baranagar,Loan,59485.6,664084.42,48368.02,No
3896,52,M,Khora ,Loan,59853.55,986479.91,4051.61,Yes
3897,50,M,Gorakhpur,Loan,84521.17,187071.03,11092.33,No
3898,58,F,Kharagpur,Loan,448089.36,919032.5,1021.07,No
3899,19,M,Hyderabad,Current,196329.07,956174.21,18071.44,No
3900,62,F,Jamnagar,Current,50278.94,827645.32,31130.86,No
3901,35,M,Pallavaram,Savings,225907.88,687612.19,44533.82,No
3902,20,M,Mira-Bhayandar,Loan,332936.98,581007.36,39045.73,No
3903,29,F,Kottayam,Loan,17253.73,663536.32,34571.47,Yes
3904,55,M,Mehsana,Loan,312086.09,721664.25,19335.03,No
3905,22,F,Shahjahanpur,Current,266115.92,576802.88,13240.96,Yes
3906,64,M,Faridabad,Savings,227388.38,300784.22,31881.32,Yes
3907,65,F,Uluberia,Savings,420977.87,4856.83,3151.91,No
3908,26,M,Ambattur,Savings,82081.15,995237.11,212.29,Yes
3909,37,F,Munger,Savings,204284.09,490746.12,3033.51,No
3910,58,F,Uluberia,Current,404231.89,673007.65,27266.03,Yes
3911,28,F,Patiala,Loan,148699.6,267249.31,5261.94,Yes
3912,45,M,Mumbai,Savings,54251.0,677734.68,7392.54,No
3913,41,M,Ambattur,Savings,468314.41,233101.22,11708.53,No
3914,49,F,Korba,Loan,4524.6,225300.96,13823.04,Yes
3915,43,M,Adoni,Savings,28306.93,423978.87,46192.06,No
3916,65,F,Danapur,Current,202303.36,93184.06,24521.76,Yes
3917,21,M,Guntakal,Savings,132128.35,439677.71,49845.06,Yes
3918,22,M,Patna,Savings,99265.04,197066.45,47530.9,Yes
3919,59,M,Muzaffarnagar,Loan,449961.82,461274.8,139.6,No
3920,42,F,Kochi,Savings,209793.55,552743.87,30414.24,Yes
3921,25,F,Satara,Loan,134530.38,81842.93,6604.1,Yes
3922,36,F,Bhubaneswar,Loan,404517.1,587669.99,18667.57,Yes
3923,63,M,Bidar,Savings,115604.2,799925.19,6514.0,Yes
3924,57,F,Rewa,Savings,195097.93,816194.6,3063.38,No
3925,20,F,Kottayam,Savings,142884.11,844240.83,19234.57,No
3926,39,F,Naihati,Loan,125431.95,227092.98,7682.63,No
3927,37,F,Thoothukudi,Savings,405432.73,444899.78,15219.04,No
3928,43,M,Akola,Loan,472978.79,681065.47,23962.78,No
3929,57,M,Bardhaman,Current,492587.85,228562.51,1097.1,Yes
3930,36,F,Kollam,Current,475143.05,784356.86,8833.17,No
3931,27,M,Raiganj,Savings,295310.29,509508.44,10383.56,Yes
3932,32,F,Karimnagar,Current,434485.73,398474.39,332.06,Yes
3933,40,M,Hindupur,Savings,7869.25,866120.15,32474.48,Yes
3934,22,F,Vijayawada,Current,188933.6,780646.34,34661.57,Yes
3935,62,M,Gandhinagar,Current,62063.25,656623.35,32411.12,No
3936,60,M,Ulhasnagar,Loan,68150.09,784635.46,20522.6,No
3937,18,M,Gurgaon,Savings,36360.57,940651.67,28133.66,No
3938,37,M,Bellary,Current,69694.45,485119.17,31898.45,No
3939,55,F,Kota,Current,466549.26,465037.97,27847.7,Yes
3940,41,F,Bhilwara,Loan,219706.35,558237.65,21778.75,No
3941,50,M,Munger,Savings,102795.32,796319.7,26172.91,No
3942,36,F,Pali,Savings,16541.08,589803.38,32871.98,Yes
3943,20,M,Gandhinagar,Loan,70025.85,40034.2,4490.01,Yes
3944,65,F,Nizamabad,Loan,35242.79,368017.49,2254.39,Yes
3945,53,F,Delhi,Savings,464178.89,127859.05,17446.21,No
3946,38,M,Ahmednagar,Current,102412.62,106362.58,10425.83,No
3947,49,F,North Dumdum,Current,491645.22,444328.62,11422.65,Yes
3948,53,M,Jalna,Current,301224.25,526126.34,5866.06,Yes
3949,36,F,Bhalswa Jahangir Pur,Loan,2670.92,226300.74,27872.37,Yes
3950,21,F,Bahraich,Loan,149608.5,532423.88,34838.01,No
3951,46,F,Jammu,Savings,448473.12,159350.6,37863.65,Yes
3952,46,F,Kochi,Current,179180.14,584219.69,41516.47,No
3953,49,M,Panipat,Loan,96376.71,115411.89,21559.69,Yes
3954,57,M,Loni,Loan,388273.23,818748.83,5517.02,No
3955,60,F,Gorakhpur,Current,302343.11,418401.96,7437.54,Yes
3956,59,M,Miryalaguda,Loan,267225.35,80316.54,6044.81,Yes
3957,20,F,Karimnagar,Loan,322383.86,700215.66,28008.5,No
3958,58,M,Hosur,Loan,32691.11,625336.66,15631.81,No
3959,39,F,Sambhal,Current,125769.45,910825.08,2079.78,Yes
3960,58,M,Sambhal,Loan,356694.69,173362.62,33186.47,Yes
3961,57,M,Sri Ganganagar,Current,200272.65,910932.38,3950.82,Yes
3962,38,M,Bhilwara,Loan,212779.99,861705.12,24154.88,Yes
3963,22,M,Solapur,Savings,387050.69,260657.89,39575.82,No
3964,58,M,Malegaon,Loan,452126.13,369619.94,44883.83,No
3965,30,F,Karimnagar,Current,212725.7,588626.41,43067.14,Yes
3966,50,M,Raurkela Industrial Township,Savings,282805.09,312084.58,49345.48,Yes
3967,44,M,Raipur,Current,84363.99,423804.31,15376.28,Yes
3968,51,M,Ichalkaranji,Loan,1505.29,499627.55,35765.58,No
3969,56,F,Ambala,Loan,385981.84,929573.55,39855.19,No
3970,65,F,Proddatur,Current,116905.33,13334.54,32059.09,Yes
3971,63,F,Rewa,Loan,7032.18,73054.31,10352.53,No
3972,63,M,Saharanpur,Savings,286183.29,427985.53,33185.8,Yes
3973,64,M,Salem,Loan,382605.97,375463.83,6483.8,Yes
3974,36,M,Narasaraopet,Savings,238450.33,249380.72,34825.79,Yes
3975,35,M,Mirzapur,Current,137682.9,232272.71,40054.89,No
3976,43,M,Vasai-Virar,Current,138517.65,187629.46,3769.9,No
3977,35,M,Khammam,Loan,446181.77,492991.44,7520.28,No
3978,22,M,Ujjain,Current,338446.5,680929.02,23091.34,No
3979,26,F,Jorhat,Loan,318474.83,487206.36,23100.74,No
3980,56,M,Ghaziabad,Current,370855.04,539941.58,19319.34,No
3981,37,F,Anantapur,Loan,451169.36,841018.55,16764.48,No
3982,27,M,Bettiah,Loan,431355.43,420402.95,44434.06,Yes
3983,65,F,Rewa,Current,204523.06,918799.69,29104.92,No
3984,34,F,Jalgaon,Current,266946.87,161908.74,2665.97,No
3985,51,F,Dibrugarh,Savings,172621.81,65614.43,6768.55,Yes
3986,27,F,Amaravati,Current,15552.84,428578.88,48305.94,Yes
3987,59,M,Bettiah,Current,228863.2,648445.81,7883.77,Yes
3988,61,F,Dindigul,Loan,279607.61,83422.83,22145.61,Yes
3989,55,M,Mira-Bhayandar,Loan,169563.33,183421.82,29278.9,No
3990,32,F,Satna,Savings,372075.97,644643.54,41323.64,No
3991,18,M,Lucknow,Savings,422352.32,769855.68,32894.19,Yes
3992,59,F,Baranagar,Current,240061.05,851513.38,44886.64,No
3993,31,M,Sri Ganganagar,Savings,128834.59,682056.12,3136.76,No
3994,57,F,Ghaziabad,Current,321482.14,756501.29,31814.12,Yes
3995,39,M,Imphal,Savings,291192.59,47897.94,14202.6,Yes
3996,64,F,Saharsa,Savings,128976.35,773140.83,17594.13,No
3997,23,F,Rajahmundry,Current,329514.71,26109.81,40081.46,Yes
3998,46,M,Sirsa,Current,91494.4,703285.35,33909.35,No
3999,61,M,Jamnagar,Current,234945.09,213925.91,14479.18,No
4000,43,F,Nandyal,Current,322891.73,126385.76,49397.56,No
4001,27,M,Bettiah,Savings,404072.25,870371.59,43.41,No
4002,30,F,Nadiad,Savings,156201.37,326433.92,28494.94,No
4003,26,F,Pudukkottai,Loan,15466.14,699406.25,19021.07,Yes
4004,49,F,Motihari,Current,487552.99,443288.99,49571.04,Yes
4005,43,F,Raebareli,Savings,210777.12,381940.77,32998.71,No
4006,43,M,Jhansi,Current,329532.65,237791.07,4283.86,No
4007,64,M,Fatehpur,Loan,26150.11,690066.65,42185.09,No
4008,62,F,Varanasi,Loan,329046.8,590502.28,29518.7,No
4009,45,M,Mira-Bhayandar,Current,289131.73,421130.79,30425.78,No
4010,63,F,Ujjain,Current,290306.92,255457.31,10268.29,Yes
4011,58,F,Chinsurah,Loan,30268.98,375129.6,49022.84,No
4012,48,M,Kolhapur,Savings,481395.7,499684.27,39133.26,Yes
4013,50,F,Cuttack,Current,280237.89,873917.7,23421.74,No
4014,61,M,Rampur,Savings,53757.63,111086.71,764.07,Yes
4015,56,F,Sultan Pur Majra,Savings,217016.79,28719.55,10528.65,No
4016,38,M,Dehradun,Loan,245731.14,112721.97,33886.92,No
4017,54,M,Akola,Loan,157248.87,144269.51,8503.71,No
